city,latitude,longitude
Baishi,29.68387,108.56263
Baishigou,33.37517,106.19377
Baishijie,28.82273,118.40378
Baishishan,43.58333,127.56667
Baishiyi,29.49222,106.38083
Baishui,32.25815,106.01631
Baishui,28.65861,113.05917
Baishui,28.18971,114.14138
Baishui,27.07825,115.36529
Baishuijiang,33.57643,106.09393
Baishuitan,42.75946,127.80061
Baishuiyang,28.89697,120.89379
Baishun,25.19069,114.02701
Baisi,25.86302,87.74487
Baisieux,50.60841,3.25251
Baiso,44.49668,10.60083
Baisoara,46.58333,23.46667
Baissa,7.23087,10.62444
Baisweil,47.95,10.55
Baita,46.03333,22.9
Baita,47.70614,23.49326
Baita,28.75602,120.58836
Baita,23.56086,116.20269
Baita de sub Codru,47.53333,23.15
Baitang,32.82427,97.15459
Baitang,39.44615,112.32626
Baitang,23.39471,114.36043
Baitang,25.45047,119.09493
Baitao,29.55083,107.48688
Baitashan,29.01769,118.85976
Baiti,-0.50803,166.92945
Baitian,28.5096,117.25633
Baiting Hollow,40.95621,-72.74427
Baitoa,19.32512,-70.70357
Baitouli,39.90338,112.49145
Baitu,30.59722,108.8114
Baitu,31.97832,119.35661
Baitu,28.20788,115.98369
Baitu,24.68296,113.51465
Baitu,22.9867,112.59811
Baitu,29.37954,108.64159
Baitugang,33.44701,112.36653
Baiut,47.61667,24
Baiwang,34.67333,108.64911
Baixa Grande,-11.95972,-40.16806
Baixas,42.74969,2.81002
Baixi,29.90041,117.79669
Baixi,28.6997,104.54917
Baixi,28.0125,111.30889
Baixian,34.325,119.33333
Baixian,31.11727,119.68555
Baixiang,47.22308,126.45256
Baixo Guandu,-19.51889,-41.01583
Baixu,28.26156,116.25249
Baiyan,28.36101,109.97433
Baiyan,28.42241,109.85101
Baiyang,35.8511,106.639
Baiyang,30.42277,111.50874
Baiyang,27.05381,119.86211
Baiyang,33.17288,105.78184
Baiyang,29.9611,106.08234
Baiyang,28.8072,109.73363
Baiyang,29.73333,115.64942
Baiyang,30.4735,108.90287
Baiyanggou,44.13769,84.29359
Baiyanghe,44.01886,87.76464
Baiyangping,30.49599,109.63812
Baiyangwan,31.34802,120.54222
Baiyashi,26.38883,111.26213
Baiyatai,39.32806,113.97361
Baiyi,29.4561,111.87348
Baiyin,36.54696,104.17023
Baiyin,38.91824,99.88851
Baiyin Chagan,41.45333,113.18333
Baiyinna,52.41148,125.90092
Baiyinnuole,46.75885,124.22284
Baiyu,33.27017,100.66576
Baiyu,28.57663,99.67202
Baiyun,29.63434,111.17814
Baiyun,26.03648,118.90622
Baiyun,28.75779,118.32593
Baiyun,28.67827,121.40604
Baiyun,29.31312,107.41845
Baiyun,49.1576,126.23418
Baiyushan,30.60474,114.48753
Baizhang,31.92254,119.97055
Baizhang,27.655,119.85028
Baizhang,30.52806,119.72472
Baizhang,26.18167,118.80659
Baizhi,29.37615,111.76003
Baizhifang,39.88287,116.35174
Baizhong,26.13605,118.73773
Baizhu,28.90969,120.28449
Baizhu,22.95169,112.34523
Baizhuangji,35.72062,102.57393
Baizi,30.09403,105.71297
Baj,47.64593,18.3641
Baj Baj,22.47514,88.17767
Baja,46.17496,18.95639
Baja Mar,15.88333,-87.85
Bajadero,18.42661,-66.68323
Bajandas,18.15774,-65.78155
Bajardo,43.90402,7.72534
Bajawa,-8.7848,120.9744
Bajera,-8.5038,115.0258
Bajestan,34.51639,58.1845
Bajesti,45.02615,24.94006
Bajia,21.94484,111.42172
Bajia,28.21742,109.06466
Bajiang,27.20363,115.35152
Bajiao,28.73295,107.19541
Bajiao,39.21471,111.89057
Bajiao,35.02825,103.69693
Bajiazi,42.66595,129.11389
Bajiazi,45.22928,127.04151
Bajie,24.66917,102.36083
Bajil,15.05835,43.28506
Bajina Basta,43.97083,19.5675
Bajing,28.17719,115.48325
Bajingjowo,-6.7411,111.6709
Bajingmeduro,-6.7392,111.6719
Bajingzi,46.02219,124.72908
Bajio de Bonillas,20.94944,-101.49528
Bajitpur,24.21623,90.95002
Bajna,47.654,18.5972
Bajna,27.89793,77.67836
Bajo,-3.3788,120.3102
Bajo Boquete,8.77058,-82.43306
Bajo Corral,7.60463,-80.26016
Bajo Naranjillo,-5.81528,-77.38278
Bajo Pichanaqui,-10.9275,-74.87417
Bajo Solis,8.34751,-81.52912
Bajoga,10.85152,11.43169
Bajomulyo,-6.7107,111.1516
Bajos de Guera,7.5436,-80.62505
Bajos de Haina,18.41538,-70.03317
Bajos del Ejido,16.96086,-99.97169
Bajram Curri,42.35734,20.07679
Baju,34.11667,119.98333
Bajura,48.20119,26.53987
Bak,53.71667,10.78333
Baka,7.27611,124.26417
Bakacak,40.20499,27.08317
Bakadagy,13.3,-14.38333
Bakai-Ata,42.49298,71.9236
Bakaiku,42.89244,-2.10251
Bakal,54.9417,58.8083
Bakalan,-8.1096,112.6596
Bakalan,-8.1703,111.7917
Bakalang,-8.2658,124.2986
Bakaly,55.17889,53.80278
Bakan,-8.4659,123.4709
Bakanas,44.80838,76.27214
Bakani,24.28624,76.23709
Bakar,45.30861,14.53028
Bakaran Kulon,-6.7047,111.126
Bakaran Wetan,-6.7066,111.1355
Bakau,13.47806,-16.68194
Bakau,-2.4105,116.2387
Bakbatu,-7.0831,113.5943
Bakchar,57.01861,82.07111
Bake,29.90059,107.0229
Baker,30.58824,-91.16816
Baker,46.36695,-104.28466
Baker City,44.77487,-117.83438
Bakersfield,35.37329,-119.01871
Bakerstown,40.6509,-79.93644
Bakersville,36.01567,-82.15874
Bakewar,26.662,79.17719
Bakewell,53.21338,-1.67481
Bakhchivandzhi,55.88333,38.08333
Bakhchysaray,44.75525,33.85782
Bakhmach,51.20093,32.77451
Bakhmach,51.18144,32.83463
Bakhri Ahmad Khan,30.73586,70.83796
Bakhtiyarpur,25.45931,85.53301
Baki,-7.61278,110.78389
Baki,-9.9293,124.4743
Baki,9.89206,43.38531
Bakio,43.42917,-2.80881
Bakirdagi,38.21597,35.79021
Bakixanov,40.41894,49.96693
Baklan,37.97694,29.60861
Baklashi,52.22556,104.04861
Bakloh,32.47939,75.91874
Bako,5.78333,36.56667
Bakom,-7.0319,107.9978
Bakonycsernye,47.32395,18.07509
Bakonyszentlaszlo,47.38901,17.80321
Bakori,11.55559,7.42419
Bakov nad Jizerou,50.4823,14.94149
Bakovci,46.61889,16.15028
Bakow,49.89342,18.71495
Bakreswar,23.8832,87.37265
Bakri,2.0441,102.6527
Baks,46.54297,20.10213
Baksan,43.68806,43.53694
Baksanenok,43.68972,43.65472
Baksheyevo,55.7086,39.87666
Bakshwaho,24.25106,79.28618
Baktaloranthaza,48,22.08333
Baku,40.37767,49.89201
Bakulong,15.5379,120.6385
Bakum,52.74118,8.19546
Bakun,16.7895,120.6631
Bakunase,-10.186,123.5864
Bakung,-7.3524,108.6761
Bakung,-8.2588,112.0726
Bakung,4.89111,119.79417
Bakung Utara,-8.2537,112.0704
Bakungan,2.92397,97.48311
Bakura,12.71141,5.87367
Bakuriani,41.74972,43.5325
Bakurianis Andeziti,41.73371,43.47242
Bakyrshik,49.7105,81.5821
Bal Chiragh,35.84026,65.2309
Bal Harbour,25.89176,-80.12699
Bal-os,9.4416,122.6257
Bal'shavik,54.0036,27.5669
Bal`a,32.33392,35.1116
Bal`ama,32.23489,36.08673
Bala,46.71667,24.5
Bala,52.91111,-3.59722
Bala,44.88389,22.83333
Bala,39.55422,33.12344
Bala Ga'er Gaole,44.59149,117.6237
Bala Murghab,35.58408,63.32886
Bala-Cynwyd,40.00761,-75.23407
Balabac,7.98363,117.04868
Balabag,11.97,121.91917
Balabag,10.76333,122.49306
Balabagan,7.52639,124.11417
Balaban,38.46106,37.57881
Balabanesti,46.09546,27.72206
Balabanovo,55.18161,36.6606
Balaceana,47.64338,26.04764
Balaceanca,44.39249,26.29009
Balaceanu,45.26667,27.15
Balachor,31.06062,76.30166
Balaci,44.35,24.91667
Balacita,44.38333,23.13333
Balaciu de Sus,44.63333,26.88333
Balaclava,-37.86667,145
Balaclava,-37.86916,144.99773
Balaclava,18.17228,-77.64375
Balad,34.01485,44.14574
Balading,13.3906,123.7121
Baladruz,33.69631,45.07782
Balagansk,54.0057,103.05234
Balaghat,21.8156,80.18845
Balagny-sur-Therain,49.29605,2.33645
Balagon,8.0063,123.2396
Balagtas,11.1333,124.5192
Balagtas,14.81667,120.86667
Balagtasin,13.9018,121.0889
Balaguer,41.79117,0.81094
Balagui,11.4752,124.5324
Balagunan,7.49222,125.52111
Balahovit,40.25373,44.60426
Balai,-8.5992,118.9826
Balaiberkuak,-0.52609,110.36637
Balaipungut,1.05949,101.29054
Balaka,-14.97928,34.95575
Balakasap,-7.1499,107.9622
Balakhani,40.46344,49.91893
Balakhninskiy,58.01056,114.27694
Balakhonovskoye,44.7767,41.7842
Balakhta,55.38425,91.61872
Balakirevo,56.50588,38.84324
Balaklava,-34.14542,138.41148
Balaklava,44.51118,33.59942
Balakliya,49.4627,36.85951
Balakovo,52.02782,47.8007
Balally,53.27504,-6.23594
Balamban,10.5039,123.7156
Balan,47.15599,23.31213
Balan,46.6505,25.80834
Balan,49.68881,4.96478
Balan,45.8343,5.09834
Balanacan,13.5289,121.8677
Balancan de Dominguez,17.80702,-91.53744
Balanesti,45.06667,23.4
Balanesti,44.2497,24.48216
Balanga,14.67611,120.53611
Balangbalang,9.05694,125.62278
Balangero,45.26988,7.51884
Balangiga,11.10972,125.3875
Balangir,20.70419,83.49029
Balangkayan,11.47139,125.51056
Balangonan,5.57333,125.35389
Balangpule,-7.1724,111.501
Balao,-2.911,-79.81441
Balaoan,16.8219,120.4045
Balaoang,15.6633,120.5147
Balaogan,13.4328,123.2818
Balapulang,-7.05,109.08333
Balapur,20.66612,76.77386
Balapur,17.31018,78.49969
Balarampur,23.09714,86.22292
Balarampur,22.33417,88.29778
Balarim,40.37381,29.59025
Balaruc-le-Vieux,43.4614,3.6853
Balaruc-les-Bains,43.4417,3.6778
Balas,6.6875,122.13806
Balas,15.04998,120.58611
Balasan,11.4728,123.0878
Balasesti,46.1,27.66667
Balasheyka,53.2841,48.0851
Balashikha,55.80945,37.95806
Balashov,51.5502,43.1667
Balasing,14.8545,121.0127
Balasore,21.49266,86.93348
Balassagyarmat,48.07296,19.29614
Balastya,46.42277,20.00816
Balatah,32.21207,35.28561
Balatan,13.32111,123.23333
Balatero,13.5021,120.9244
Balatonalmadi,47.03526,18.02076
Balatonbereny,46.70701,17.32013
Balatonboglar,46.77525,17.64415
Balatonfenyves,46.71542,17.49223
Balatonfoldvar,46.85255,17.88123
Balatonfured,46.96188,17.87187
Balatonkenese,47.04019,18.10671
Balatonlelle,46.78318,17.69498
Balatonszabadi,46.89397,18.13737
Balatonszarszo,46.82946,17.82426
Balatun,44.86332,19.33931
Balau,53.61667,10.61667
Balauring,-8.2336,123.706
Balauseri,46.4,24.68333
Balayan,13.93714,120.73224
Balayang,15.5495,120.6943
Balayong,9.4744,123.0623
Balaze,48.16797,-1.19157
Balazote,38.88444,-2.1518
Balbagay,47.51797,87.74228
Balbalan,17.44139,121.20194
Balbasava,54.4207,30.2909
Balbigny,45.81928,4.18756
Balboa,4.95167,-75.95722
Balboa,2.03956,-77.21684
Balboa,42.70608,-6.92222
Balbriggan,53.61278,-6.18194
Balc,47.28333,22.53333
Balcaciu,46.19122,24.06139
Balcani,46.63333,26.55
Balcarce,-37.84616,-58.25522
Balcatta,-31.87501,115.82839
Balcauti,47.89149,26.07279
Balcesti,44.61667,23.95
Balcesti,45.10516,23.6329
Balch Springs,32.72874,-96.62277
Balchik,43.41667,28.16667
Balci,38.72532,34.10123
Balcik,40.8725,29.42833
Balclutha,-46.23389,169.75
Balconchan,41.08737,-1.45998
Balcones Heights,29.48801,-98.55169
Bald Hills,-27.32112,153.00857
Bald Knob,35.30981,-91.56791
Balda,46.73353,24.14362
Baldana,44.603,25.77836
Baldeogarh,24.75619,79.06715
Balderschwang,47.46667,10.1
Baldersheim,47.80158,7.38021
Baldev,27.40684,77.82214
Baldichieri d'Asti,44.90595,8.09163
Baldissero Canavese,45.41026,7.74422
Baldissero d'Alba,44.76184,7.90863
Baldissero Torinese,45.06837,7.81274
Baldock,51.98781,-0.18835
Baldone,56.74278,24.39444
Baldovinesti,44.38333,24.05
Baldovinesti,45.32182,27.91107
Baldoyle,53.39972,-6.12583
Baldramsdorf,46.80111,13.45333
Baldringen,49.61667,6.68333
Balduinstein,50.35,7.96667
Baldushk,41.21389,19.79694
Baldwin,30.30274,-81.97539
Baldwin,34.49177,-83.53739
Baldwin,29.83798,-91.54428
Baldwin,43.90112,-85.85173
Baldwin,40.65649,-73.6093
Baldwin,40.33813,-79.97894
Baldwin,44.96663,-92.37436
Baldwin City,38.77501,-95.18636
Baldwin Harbor,40.63955,-73.60846
Baldwin Park,34.08529,-117.9609
Baldwinsville,43.15868,-76.33271
Baldwinville,42.60842,-72.07591
Baldwyn,34.50954,-88.63533
Baleagung,-8.2492,114.931
Balearjo,-8.1956,112.5748
Baleber,-6.5415,111.0064
Balegede,-7.2639,107.3569
Balegede,-7.2388,108.5574
Balekambang,-7.2319,108.7661
Balekersukamaju,-6.3825,105.8361
Balela,-8.3453,122.9803
Balele,14.06532,121.09363
Balemoyan,-7.3174,107.9452
Balen,51.16837,5.17027
Baleng,33.60717,104.5129
Balengbeng,-7.7087,108.4892
Baleni,45.81667,27.83333
Baleni Sarbi,44.81667,25.63333
Baleno,12.4739,123.4982
Baler,15.7589,121.5607
Baler Baleagung,-8.3728,114.671
Balerejo,-8.0301,112.3765
Balerejo,-8.2542,112.3
Balerna,45.84638,9.00724
Balerno,55.88437,-3.33975
Balesari,-8.0329,112.5234
Balesfeld,50.1,6.53333
Balesono,-8.1393,111.9862
Balesti,45.43333,27.23333
Balesti,45.01667,23.21667
Balestrand,61.20962,6.53608
Balestrate,38.05125,13.00724
Balestrino,44.12426,8.17064
Balete,14.01983,121.09506
Balete,13.01917,124.03194
Balete,11.5556,122.3803
Baley,51.58166,116.63395
Balezino,57.9787,53.0138
Balfour,35.34651,-82.47206
Balfour,-26.66331,28.59016
Balfron,56.06809,-4.33559
Balgach,47.40544,9.6095
Balgarevo,43.40296,28.41189
Balgatay,46.9,97.15
Balgazyn,51,95.2
Balge,52.71667,9.16667
Balgheim,48.06667,8.76667
Balgowlah,-33.79494,151.2572
Balgstadt,51.21667,11.73333
Balhannah,-34.99094,138.82565
Bali,5.88737,10.01176
Bali,32.29077,119.39918
Bali,40.78857,122.75451
Bali,22.64859,88.34115
Bali,25.19725,73.29117
Bali Chak,22.36482,87.55304
Baliang,41.09131,109.7593
Baliarrain,43.06928,-2.12781
Balibagan Oeste,10.8,122.51667
Balibago,15.1624,120.5954
Balibago,13.92572,120.62556
Balibago,13.6093,121.2971
Balice,50.08799,19.79462
Balidian,30.84283,120.15288
Balidianzi,41.23968,124.89026
Baligang,13.1537,123.6432
Baligrod,49.3309,22.28566
Baligubadle,9,44.00028
Balikesir,39.64917,27.88611
Baliklicesme,40.31029,27.08171
Baliklidere,36.12096,36.10481
Balikpapan,-1.26753,116.82887
Balila,32.38806,35.93505
Balila,8.00278,125.01306
Balilesti,45.06667,24.93333
Balili,7.895,123.7337
Balilihan,9.7561,123.973
Balimbing,5.0825,119.96583
Balimila,18.25167,82.10659
Balin,48.30997,122.32591
Balin,50.16799,19.3834
Balinad,13.2926,123.5454
Balindong,7.91667,124.20028
Baling,30.84297,111.79253
Balingasag,8.74417,124.77694
Balingasay,16.3573,119.8564
Balingcanaway,15.48215,120.68543
Balingen,48.27525,8.85464
Balingoan,9.00389,124.85194
Balingueo,15.9583,120.40973
Balinsacayao,10.681,124.9595
Balint,45.8125,21.85361
Balintesti,46.02937,27.92201
Balintore,57.75564,-3.91232
Baliseyh,39.91411,33.72333
Balitai,38.94284,117.2888
Balitai,39.09621,117.16688
Balite,14.89524,120.78721
Balite,15.64451,120.64196
Balite Segundo,14.1832,120.97433
Balitoc,13.86269,120.63554
Baliton,5.74361,125.23639
Baliuag,14.95472,120.89694
Baliuag Nuevo,13.5214,123.2016
Baliwagan,8.71861,124.79056
Baliwagan,10.3971,122.8911
Balje,53.83333,9.13333
Baljuvon,38.30838,69.67672
Balk,52.89756,5.57964
Balkanabat,39.51075,54.36713
Balkany,47.77066,21.86314
Balkashino,52.52009,68.75254
Balkh,36.75635,66.8972
Balky,47.38336,34.94396
Ball,31.41546,-92.4118
Ball Ground,34.33815,-84.37659
Ballaban,40.41667,20.13444
Ballabio,45.89629,9.42294
Ballagat,40.99528,19.76528
Ballaghaderreen,53.9,-8.58333
Ballainvilliers,48.67481,2.30057
Ballaison,46.29943,6.33191
Ballalpur,19.84657,79.34624
Ballan-Mire,47.34057,0.61466
Ballancourt-sur-Essonne,48.52525,2.38604
Ballangen,68.34283,16.83145
Ballao,39.54919,9.36178
Ballarat,-37.56622,143.84957
Ballarat Central,-37.56206,143.85082
Ballarat East,-37.56667,143.86667
Ballater,57.05011,-3.03798
Balldreni i Ri,41.81917,19.64028
Balle,13.47029,4.68119
Ballendorf,48.55417,10.07695
Ballenger Creek,39.3726,-77.43526
Ballens,46.55485,6.3731
Ballenstedt,51.719,11.23265
Ballerup,55.73165,12.36328
Ballesteros,18.4126,121.5152
Ballesteros de Calatrava,38.8346,-3.9447
Balli,37.41333,42.83944
Balli,40.83028,27.05548
Ballina,-28.86414,153.56541
Ballina,54.11667,-9.16667
Ballina,52.80778,-8.43556
Ballinamallard,54.4,-7.58333
Ballinasloe,53.3275,-8.21944
Ballinger,31.73821,-99.94731
Ballingry,56.16392,-3.32841
Ballinroad,52.51789,-6.40619
Ballinrobe,53.63333,-9.23333
Ballinteer,53.27409,-6.25397
Ballisodare,54.2111,-8.50865
Ballitoville,-29.53897,31.21439
Ballivor,53.53167,-6.96111
Ballo,45.45581,12.07124
Ballobar,41.62106,0.192
Balloch,56,-4.58333
Ballon,48.17317,0.23814
Balloszog,46.86216,19.57092
Ballots,47.89617,-1.04759
Ballplay,34.05871,-85.80802
Ballsh,40.59889,19.73472
Ballstadt,51.03333,10.71667
Ballstedt,51.05,11.21667
Ballston Spa,43.00091,-73.84901
Ballville,41.32783,-83.13214
Ballwil,47.15487,8.32138
Ballwin,38.59505,-90.54623
Bally,40.40232,-75.58713
Ballyboden,53.28056,-6.31639
Ballybofey,54.8,-7.78333
Ballybunnion,52.51108,-9.67097
Ballycastle,55.20444,-6.24298
Ballyclare,54.76667,-6.01667
Ballyconnell,54.11667,-7.58333
Ballyfermot,53.34528,-6.35889
Ballygerry,52.24917,-6.35739
Ballygowan,54.50165,-5.79168
Ballyhaunis,53.76667,-8.76667
Ballyjamesduff,53.86528,-7.20278
Ballykelly,55.04425,-7.01855
Ballylinan,52.94497,-7.04073
Ballymahon,53.56667,-7.76667
Ballymena,54.86357,-6.27628
Ballymoney,55.0708,-6.51009
Ballymote,54.08333,-8.51667
Ballymun,53.39807,-6.26693
Ballynahinch,54.4,-5.88333
Ballyragget,52.78889,-7.33028
Ballyshannon,54.5,-8.18333
Ballywalter,54.54329,-5.48475
Balm,27.75947,-82.2612
Balma,43.61111,1.49944
Balmain,-33.85481,151.1833
Balmain East,-33.8571,151.19282
Balmaseda,43.2,-3.2
Balmazujvaros,47.61667,21.35
Balme,45.30192,7.21937
Balmedie,57.25052,-2.06163
Balmoral,-27.45952,153.06376
Balmuccia,45.81878,8.1408
Balmullo,56.37694,-2.9294
Balmville,41.53482,-74.01486
Balnaca,46.94384,22.57206
Balnarring,-38.36667,145.13333
Balnearia,-31.0088,-62.66733
Balneario Camboriu,-26.99056,-48.63472
Baloc,15.6435,120.8852
Balocawehay,10.7221,124.9678
Balocco,45.45589,8.28068
Balod,20.73081,81.20578
Baloda,22.1389,82.48171
Baloda Bazar,21.65678,82.16062
Balogo,15.99032,120.28302
Balogo,13.5016,123.0638
Balogo,13.2871,123.5496
Balogo,10.8868,124.7105
Balogo,10.1148,123.1706
Balogo,7.2823,124.46388
Balokan,-8.38898,114.11984
Balokang,-7.3665,108.4852
Balones,38.73726,-0.34324
Balong,-6.8381,111.1714
Balong,-8.0321,111.9576
Balong,-6.9119,111.6595
Balong,-6.8937,112.9108
Balong Kulon,-6.735,111.3782
Balong Wetan,-7.0006,111.261
Balongmulyo,-6.6806,111.6014
Balongrejo,-7.0094,111.3712
Balongteki,-6.7457,111.6174
Balotesti,44.61667,26.11667
Balotra,25.83242,72.24
Baloy,15.8053,120.7742
Balozi,56.87611,24.11861
Balpayam,39.42006,40.05713
Balpinar,37.86833,41.05472
Balpyk Bi,44.90225,78.23157
Balqash,46.84806,74.995
Balrampur,27.42949,82.18545
Balrothery,53.58828,-6.18728
Bals,44.35,24.1
Bals,47.29628,26.97856
Balsa,46.03333,23.11667
Balsa de Ves,39.26667,-1.2
Balsall Common,52.39186,-1.6504
Balsam Lake,45.45218,-92.45464
Balsamo Oriental,15.48333,-86.33333
Balsareny,41.86311,1.87356
Balsas,-7.5325,-46.03556
Balsas,-6.83333,-78.01667
Balsham,52.13238,0.31586
Balsic,14.85906,120.4824
Balsorano,41.80982,13.5598
Balsorano Nuovo,41.80881,13.56069
Balsta,59.5671,17.52781
Balsthal,47.31613,7.69318
Balta,45.11791,23.1022
Balta,44.53564,23.47019
Balta,44.88694,22.63694
Balta,47.93548,29.61982
Balta Alba,45.30423,27.28557
Balta Doamnei,44.75,26.16667
Balta Verde,44.34411,22.59878
Baltanas,41.93775,-4.24656
Baltar,41.952,-7.71581
Baltar,41.18512,-8.37344
Baltasar Brum,-30.71295,-57.32728
Baltasi,56.3462,50.2062
Baltatesti,47.11667,26.3
Baltati,47.21667,27.15
Baltay,52.46525,46.63081
Balteni,44.86919,23.27311
Balteni,46.66667,27.61667
Balteni,44.66488,25.69339
Balteni,44.44883,24.53247
Baltesti,45.10965,26.12937
Balti,47.76314,27.92932
Baltic,43.76136,-96.74033
Baltic,41.61704,-72.08452
Baltimore,39.29038,-76.61219
Baltimore,39.84534,-82.60072
Baltimore Highlands,39.23316,-76.63663
Baltinava,56.95,27.65
Baltinglass,52.93722,-6.70917
Baltiysk,54.65455,19.90929
Baltmannsweiler,48.74215,9.4494
Baltoji Voke,54.6,25.2
Baltow,51.01845,21.54385
Baltrum,53.73333,7.36667
Baltschieder,46.30888,7.8657
Baluburlimbangan,-7.0357,107.9829
Balucawi,12.2013,123.8426
Balucuc,14.95282,120.81452
Balud,12.03686,123.19351
Balud,11.61667,125.43333
Balud,10.1476,123.6953
Balugaon,20.17811,85.11225
Balugo,12.57923,121.43931
Baluk,-8.7426,122.3044
Balun,-7.0877,112.4073
Balung,-8.2727,113.5388
Balung,-7.73333,113.91667
Balung Barat,-6.9695,112.8282
Balungao,15.89806,120.68833
Balungkopi,-8.2902,113.5421
Balurghat,25.22099,88.77732
Baluseni,47.66667,26.8
Balusesti,46.81591,26.99885
Balut,14.68333,120.55
Balutakay,6.72111,125.35167
Balutu,15.29875,120.69226
Baluyot,15.79586,120.46088
Balvanesti,44.7975,22.68028
Balvano,40.64953,15.51345
Balve,51.3315,7.86424
Balveren,37.48357,42.54834
Balvi,57.1313,27.26583
Balwyn,-37.81667,145.06667
Balwyn North,-37.79086,145.09386
Balya,39.74861,27.57889
Balyaga,51.15293,108.92767
Balykchy,42.46017,76.18709
Balyqshy,47.06667,51.86667
Balzac,45.7,0.11667
Balzan,35.90028,14.455
Balzar,-1.36501,-79.90494
Balzers,47.06665,9.50251
Balzfeld,49.26892,8.78919
Balzhausen,48.24228,10.49366
Balzo,42.84199,13.33234
Balzola,45.18358,8.40277
Bam,29.106,58.357
Bama,24.17054,107.24892
Bama,-8.3761,122.8808
Bama,11.52134,13.68952
Bamako,12.65,-8
Bamao,28.76639,109.48917
Bamaoxi,29.67384,110.02487
Bamarni,37.12163,43.2709
Bambadjani,-11.47861,43.37722
Bambakashat,40.10993,44.01608
Bambali,13.48333,-15.33333
Bambamarca,-6.68333,-78.53333
Bamban,-6.7936,111.5194
Bamban,15.6747,120.3315
Bambang,-7.0595,112.3969
Bambang,16.3865,121.1066
Bambanglipuro,-7.95,110.28333
Bambari,5.76795,20.67565
Bambas,-8.6,-78
Bamberg,49.89873,10.90067
Bamberg,33.2971,-81.03482
Bambol,3.44991,97.87972
Bambolim,15.46361,73.8531
Bamboo,18.39216,-77.26429
Bamboo Flat,11.7,92.71667
Bambor,-8.6126,120.0598
Bambous Virieux,-20.34278,57.7575
Bambui,-20.00639,-45.97694
Bamburgh,55.60652,-1.71704
Bamencheng,39.57778,117.60528
Bamenda,5.9597,10.14597
Bamendjou,5.38988,10.33014
Bamian,28.88833,109.25417
Bamiancheng,43.19727,124.04924
Bamiantong,44.91738,130.52
Bammatyurt,43.34315,46.60853
Bammental,49.35611,8.77944
Bamnet Narong,15.50189,101.68982
Bamnia,23.09412,74.7595
Bamor Kalan,24.89298,78.15105
Bamora,24.05539,78.08925
Bampton,51.72634,-1.54547
Bamusso,4.4591,8.9027
Bamut,43.15986,45.19734
